-0.060707953836222135,0.061003049797396944,-124.64772032395847,125.28389867861887,0.018,0.034,1.008,-0.504,0.412,1.144,-22.257,0.412,1.144
-0.18135221381708905,0.1822321990997203,-161.99675602815307,162.82627981451836,0.019,0.035,1.004,-0.58,0.366,1.114,-10.683,0.366,1.114
-0.3619102905915451,0.3636880328998915,-173.17853119122157,174.05849750532215,0.02,0.036,1.016,-0.534,0.427,1.038,-11.039,0.427,1.038
-0.5967847067468447,0.5997438177330315,-176.52745088289677,177.4250416505337,0.02,0.036,1.012,-0.519,0.427,1.083,-9.971,0.427,1.083
-0.882023472878873,0.8865109457835763,-177.53493340555735,178.47610328378852,0.019,0.036,1.014,-0.458,0.381,1.053,-10.505,0.381,1.053
-1.2107801612814633,1.2169325328371303,-177.83436634678708,178.7503199811509,0.02,0.036,1.012,-0.488,0.427,1.205,0.0,0.427,1.205
-1.582679964537408,1.5905867884745395,-177.9705903479791,178.83647977227642,0.02,0.035,1.017,-0.488,0.412,1.083,0.0,0.412,1.083
-1.9970720918843483,2.0070469926199896,-177.97067589218793,178.86154751233687,0.02,0.036,1.016,-0.565,0.29,1.053,0.0,0.29,1.053
-2.4533368501947894,2.465879416579085,-177.9369981441661,178.91147152316734,0.019,0.037,1.02,-0.595,0.366,1.022,0.0,0.366,1.022
-2.951969950612478,2.9671759855978035,-177.96199499582048,178.92424793419326,0.019,0.036,1.017,-0.595,0.427,1.083,0.0,0.427,1.083
-3.493406240764484,3.5109896240271725,-178.00888142615216,178.8492383799193,0.021,0.035,1.017,-0.549,0.427,1.007,0.0,0.427,1.007
-4.075705616325758,4.096401473785319,-177.98633868828597,178.90704492161245,0.019,0.036,1.019,-0.473,0.336,1.038,0.0,0.336,1.038
-4.698657472901903,4.722506918692067,-177.97399839164808,178.8819436660319,0.02,0.036,1.015,-0.458,0.412,1.129,0.0,0.412,1.129
-5.361823961636785,5.389015463285129,-177.9744867691394,178.87674339181214,0.02,0.036,1.018,-0.565,0.473,1.053,0.0,0.473,1.053
