-5.350018284835141,-5.423731800710746,-177.62289609570814,-108.22003945293272,-0.0,0.043,1.006,-0.275,0.031,0.381,0.007767,-0.004198425,-177.5524669673434,-179.9999992351515
-15.11975430387967,-15.328225803864374,-177.51909897336327,-165.59839380607733,-0.001,0.044,1.005,-0.671,0.214,0.992,0.007509,-0.010244157,-177.4931304619333,-179.9429885275983
-28.376964855741548,-28.758109355399924,-177.64232168870478,-177.11967254781638,0.0,0.041,1.009,-0.626,0.229,1.068,0.008011,-0.009557142,-177.67310822697402,-179.9999992351515
-43.39726304468131,-43.962627704907604,-177.66696856946226,-179.3330717601642,-0.002,0.041,1.009,-0.763,0.29,1.083,0.007576,-0.011648720999999999,-177.67310822697402,-179.88642994880354
-58.90173720881927,-59.650467706335284,-177.67373705126374,-179.73045599738523,-0.003,0.041,1.01,-0.687,0.427,1.16,0.007482,-0.010488429,-177.67540955310767,-179.82981425049684
-73.944914878188,-74.89292196852577,-177.6316670550731,-179.90074613656626,-0.001,0.042,1.011,-0.717,0.29,1.129,0.007407,-0.010946438999999999,-177.621129285957,-179.943326869855
-87.96560651356629,-89.10679094202293,-177.57991745905824,-179.93484927620045,-0.001,0.043,1.012,-0.687,0.275,1.144,0.00744,-0.010488429,-177.56696055157659,-179.9433828701795
-100.66944385729985,-101.96175376123782,-177.65816202686963,-179.8962890658989,-0.002,0.041,1.011,-0.595,0.198,1.083,0.007413,-0.009083865,-177.67770633414966,-179.8866546154499
-111.91499499840292,-113.3647093908666,-177.59096319616341,-179.93409211801722,-0.001,0.043,1.015,-0.717,0.259,1.129,0.007413,-0.010946438999999999,-177.57414320199877,-179.94355020908083
-121.76556966646051,-123.37021513707728,-177.53244672583037,-179.98681072463057,-0.0,0.044,1.015,-0.687,0.305,1.083,0.00761,-0.010488429,-177.5177976540109,-179.9999992351515
-130.28492834226412,-131.98924790616098,-177.60903275493922,-179.90694785810305,-0.002,0.042,1.014,-0.702,0.275,1.099,0.007443,-0.010717434,-177.62815931975112,-179.8869899536905
-137.5731334818136,-139.3718746522405,-177.577310389376,-179.89088641804867,-0.002,0.043,1.013,-0.717,0.259,1.099,0.007422,-0.010946438999999999,-177.56935948686763,-179.88687839496595
-143.78455299857507,-145.68095637434382,-177.57287955387193,-179.9781701040813,0.0,0.043,1.014,-0.641,0.29,1.099,0.007417,-0.009786147,-177.57175369903283,-179.9999992351515
-149.06576567665903,-151.02637171203963,-177.62270939054594,-179.95055578580815,-0.001,0.042,1.017,-0.671,0.32,1.053,0.00738,-0.010244157,-177.63514794924475,-179.94366121987662
-153.52254799705278,-155.54708001099232,-177.53879451613116,-179.8997852848138,-0.002,0.044,1.015,-0.641,0.305,1.114,0.007416,-0.009786147,-177.5177976540109,-179.88710129259567
-157.30865263307982,-159.38737305603783,-177.5670885436381,-179.93478915614313,-0.001,0.043,1.015,-0.656,0.351,1.114,0.007528,-0.010015152,-177.57414320199877,-179.94355020908083
-160.50967637408792,-162.63383594611847,-177.57465516720794,-179.9418337051393,-0.001,0.043,1.016,-0.656,0.381,1.16,0.007514,-0.010015152,-177.57652800963737,-179.94360576910998
-163.225412254634,-165.37013572533826,-177.62120573898218,-179.8981281630269,-0.002,0.042,1.016,-0.702,0.366,1.038,0.007613,-0.010717434,-177.63282298396948,-179.88721241233068
-165.51072140660003,-167.67276457765809,-177.6305155039487,-179.88939035321687,-0.002,0.042,1.016,-0.702,0.229,1.129,0.00745,-0.010717434,-177.63282298396948,-179.88721241233068
-167.4418998821398,-169.60959054162106,-177.677415652692,-179.88764004602842,-0.002,0.041,1.016,-0.641,0.351,1.16,0.007422,-0.009786147,-177.68912253168205,-179.88721241233068
-169.05663860623898,-171.2480089176733,-177.636153423979,-179.93227244773766,-0.001,0.042,1.013,-0.61,0.29,1.175,0.007419,-0.00931287,-177.62582059375512,-179.94343875994076
