-0.05355822373620216,0.05407264287000573,-124.4902612800315,125.72177563379942,0.007,0.038,1.009,-0.488,0.381,1.099,-13.71,0.381,1.099
-0.15804944399040521,0.15954712733338214,-161.87703381679427,163.43830758405159,0.007,0.037,1.009,-0.504,0.381,1.068,-15.847,0.381,1.068
-0.3062632890118565,0.3091640231619562,-173.0959678216791,174.75381549283395,0.007,0.037,1.011,-0.488,0.381,1.068,0.0,0.381,1.068
-0.5086500173643875,0.5134043825555741,-176.42352405694132,178.06948873309182,0.009,0.038,1.012,-0.504,0.412,0.977,0.0,0.412,0.977
-0.7618966385608064,0.7692858064244432,-177.38373907642773,179.183309224091,0.006,0.039,1.013,-0.504,0.336,1.038,-15.491,0.336,1.038
-1.0589382110837748,1.0691286622516847,-177.75087367252155,179.47785915105533,0.007,0.037,1.013,-0.488,0.229,1.053,0.0,0.229,1.053
-1.3992747292155818,1.4128056067377432,-177.86389461501295,179.6062880895495,0.006,0.037,1.015,-0.427,0.381,1.129,0.0,0.381,1.129
-1.7824521016237447,1.7996132799100004,-177.82341921983476,179.5273298640013,0.009,0.039,1.018,-0.473,0.427,1.053,0.0,0.427,1.053
-2.2077536221812686,2.2292094925271924,-177.8112763803098,179.58243101362984,0.007,0.039,1.018,-0.473,0.366,1.099,0.0,0.366,1.099
-2.6812127457230295,2.7069893389826527,-177.8499105741793,179.52087035829103,0.009,0.038,1.02,-0.519,0.443,1.068,0.0,0.443,1.068
-3.1967121310970814,3.2270232188200416,-177.86149922019075,179.46308154580925,0.01,0.038,1.02,-0.534,0.397,1.099,0.0,0.397,1.099
-3.7543423128282476,3.7897779530954896,-177.85466480007796,179.4826175417584,0.009,0.038,1.013,-0.519,0.412,1.175,0.0,0.412,1.175
-4.3526218298236286,4.393934625610018,-177.81763046453517,179.52900386755013,0.008,0.039,1.016,-0.488,0.443,0.916,0.0,0.443,0.916
-4.99139663339225,5.038765999254725,-177.84887986373082,179.54353856819029,0.008,0.038,1.018,-0.427,0.397,0.992,0.0,0.397,0.992
-5.670012537421284,5.7240141000018365,-177.8626491156264,179.58810603422984,0.007,0.038,1.021,-0.473,0.427,1.175,0.0,0.427,1.175
-6.387862640245466,6.448901820532132,-177.8623875044438,179.60066649976278,0.007,0.038,1.018,-0.488,0.443,1.221,0.0,0.443,1.221
-7.148134610808454,7.216614145889323,-177.8244743870776,179.56534711303448,0.008,0.039,1.019,-0.488,0.381,1.114,0.0,0.381,1.114
-7.946341572992601,8.022904458466398,-177.77379862519646,179.5547519730479,0.008,0.04,1.019,-0.473,0.427,1.099,0.0,0.427,1.099
-8.784017947606982,8.868520378348233,-177.83573230448337,179.55126496491323,0.008,0.038,1.018,-0.473,0.443,1.114,0.0,0.443,1.114
-9.65828887506476,9.751623734981836,-177.81947801822935,179.59042241184156,0.007,0.039,1.021,-0.458,0.381,1.144,0.0,0.381,1.144
-10.569705962296425,10.671992411169413,-177.92533640815242,179.67976405213915,0.005,0.036,1.016,-0.397,0.366,1.144,0.0,0.366,1.144
-11.516549905649294,11.628122907164862,-177.92053511103262,179.6675586300071,0.006,0.037,1.018,-0.397,0.397,1.114,0.0,0.397,1.114
-12.498123431090342,12.618990387924775,-177.87975124985724,179.5851034312202,0.008,0.038,1.018,-0.427,0.351,1.099,0.0,0.351,1.099
