-6.839068751574733,6.930932805078862,-142.04587298191075,143.95454038440494,0.001,0.043,1.008,-0.626,0.412,1.083,-13.71,0.412,1.083
-18.891871388221936,19.145529113822697,-170.41163851037544,172.70006415790112,0.002,0.044,1.009,-0.671,0.381,1.16,-37.569,0.381,1.16
-34.362113229775524,34.81180769202096,-176.17924984114768,178.44934644684963,0.002,0.042,1.011,-0.656,0.305,1.144,-39.35,0.305,1.144
-51.64375640204484,8.867020019479316,-177.190951552937,-108.31012080730088,0.0,0.045,1.008,-0.671,0.305,1.022,-39.35,0.305,1.022
-68.53512915974567,31.81427533879073,-177.4936961904544,122.29273442758762,0.001,0.043,1.013,-0.702,0.244,1.022,-38.815,0.244,1.022
-83.8898099163172,52.66367083364671,-177.59753555782976,168.41326269424553,0.001,0.042,1.012,-0.641,0.366,1.038,0.0,0.366,1.038
-97.54750579722466,71.19811101831796,-177.66168599918475,177.63732563504314,0.001,0.041,1.011,-0.61,0.458,1.083,0.0,0.458,1.083
-109.49145620862753,87.4174041593853,-177.63300680836943,179.4822253067679,0.001,0.042,1.013,-0.58,0.351,1.083,0.0,0.351,1.083
-119.83704684997724,46.85256096185415,-177.67427047121822,-108.10354707872884,0.0,0.041,1.014,-0.595,0.32,1.114,0.0,0.32,1.114
-128.76624577481525,67.42464016991914,-177.5922734259076,122.28889213592143,0.002,0.043,1.014,-0.687,0.351,1.16,0.0,0.351,1.16
-136.39161246912272,84.98325951668022,-177.57778415695412,168.32230954279535,0.003,0.043,1.015,-0.641,0.336,1.022,0.0,0.336,1.022
-142.8601809180865,99.87474532246115,-177.62183220881988,177.61935501616227,0.001,0.042,1.016,-0.748,0.32,1.175,0.0,0.32,1.175
-148.33673212218702,55.88632268010238,-177.67749654002637,-108.47612181635361,0.0,0.041,1.017,-0.717,0.29,1.068,0.0,0.29,1.068
-152.93259524448476,75.40718875489037,-177.54975089713548,122.21446513673966,0.002,0.044,1.015,-0.595,0.32,1.068,0.0,0.32,1.068
-156.81995789754058,91.88097189435315,-177.56927790820293,168.35258291306383,0.002,0.043,1.015,-0.58,0.336,1.038,0.0,0.336,1.038
-160.0962658980065,105.77413576392297,-177.5731860114724,177.62536486795267,0.001,0.043,1.015,-0.702,0.305,1.053,0.0,0.305,1.053
-162.8711477932414,117.50006355529545,-177.62277091768163,179.4800112059662,0.001,0.042,1.017,-0.671,0.351,0.992,0.0,0.351,0.992
-165.20603437628787,127.39380578521404,-177.58959624583167,179.80596126555216,0.002,0.043,1.018,-0.656,0.458,1.022,0.0,0.458,1.022
-167.17623685606142,135.7214199052325,-177.61858953888182,179.91595243394144,0.001,0.042,1.013,-0.61,0.351,1.068,0.0,0.351,1.068
-168.83937211884506,142.7342288975202,-177.6337105291804,179.89314840720874,0.002,0.042,1.018,-0.778,0.412,1.022,0.0,0.412,1.022
