-0.05587969503492114,0.055948147256195985,-124.45973277856544,125.17027583441313,0.021,0.039,1.015,-0.763,-0.977,1.083,-9.437,-0.977,1.083
-0.16682180885790732,0.16720973352767504,-161.79917067326116,162.64326683848213,0.023,0.039,1.016,-0.854,-0.854,1.221,-8.368,-0.854,1.221
-0.33342635281533595,0.33500953668889333,-172.87785868017176,174.15953388964127,0.016,0.042,1.013,-0.763,-0.504,1.328,-9.615,-0.504,1.328
-0.5605991265073613,0.5642185344944061,-176.12242872769804,177.73316539491339,0.013,0.044,1.013,-0.824,-0.488,1.343,-9.259,-0.488,1.343
-0.840648780772249,0.8466767446719604,-177.29797880110468,178.9251940903585,0.01,0.039,1.016,-0.87,-0.351,1.251,-9.971,-0.351,1.251
-1.1701097336600834,1.1791408098734473,-177.64303506803287,179.32051735166192,0.009,0.039,1.011,-0.763,-0.381,1.328,-8.547,-0.381,1.328
-1.5428170818647382,1.554449572531892,-177.9063877349151,179.32058847469852,0.012,0.035,1.012,-0.732,-0.351,1.236,0.0,-0.351,1.236
-1.9582476938202478,1.9726577660673597,-177.9908466047719,179.28301346255358,0.013,0.035,1.016,-0.687,-0.32,1.129,0.0,-0.32,1.129
-2.4160411185567963,2.432355372270114,-178.0556141484304,178.9954873883168,0.02,0.034,1.016,-0.687,-0.305,1.114,0.0,-0.305,1.114
-2.9215134704896504,2.939794470708687,-178.1208514792124,178.9131036034464,0.02,0.033,1.021,-0.656,-0.031,1.144,0.0,-0.031,1.144
-3.469763772718256,3.489361730033714,-178.13914679412812,178.69112006160555,0.025,0.033,1.02,-0.534,0.214,1.007,0.0,0.214,1.007
-4.058675343938098,4.081044424884574,-178.02680422242742,178.78173290616581,0.021,0.036,1.02,-0.427,0.381,0.977,0.0,0.381,0.977
-4.688243687205509,4.714030217782771,-177.9889258059904,178.88533148448414,0.019,0.036,1.017,-0.275,0.58,0.885,0.0,0.58,0.885
-5.356800606038798,5.388371296022733,-177.78066428651525,179.11354076697916,0.014,0.041,1.017,-0.351,0.549,0.885,0.0,0.549,0.885
-6.064150372731186,6.102545520363058,-177.6017820772358,179.18254941785298,0.014,0.044,1.018,-0.305,0.656,0.946,0.0,0.656,0.946
-6.813714155292152,6.859583752445625,-177.62026258656013,179.31971694762825,0.011,0.042,1.014,-0.458,0.58,0.839,0.0,0.58,0.839
-7.602359124489859,7.655806048190216,-177.67006600437603,179.36214544813305,0.011,0.041,1.017,-0.366,0.458,0.961,0.0,0.458,0.961
-8.429627241018128,8.4915073963944,-177.65373208388604,179.41623676129248,0.01,0.042,1.022,-0.549,0.488,0.977,0.0,0.488,0.977
-9.294299239004367,9.364451988941797,-177.68485772941108,179.39237745353734,0.011,0.041,1.02,-0.458,0.473,0.992,0.0,0.473,0.992
-10.19634177030078,10.274535436420521,-177.728826514894,179.34451194820303,0.012,0.04,1.017,-0.595,0.458,1.038,0.0,0.458,1.038
-11.134893134716537,11.220855984101714,-177.77987961506426,179.29021966170473,0.013,0.039,1.016,-0.504,0.534,1.114,0.0,0.534,1.114
-12.10913742601343,12.202135045013048,-177.8419537451693,179.19789413026726,0.015,0.038,1.021,-0.61,0.504,0.977,0.0,0.504,0.977
-13.124400335868577,13.22644213793626,-177.7020764440977,179.20893499508242,0.014,0.042,1.02,-0.61,0.534,1.083,0.0,0.534,1.083
-14.173425871235242,14.283439268656,-177.8142143663334,179.21116530388082,0.014,0.038,1.018,-0.443,0.58,1.099,0.0,0.58,1.099
-15.256445201092305,15.375823371741475,-177.80246416103012,179.28875387364064,0.012,0.039,1.014,-0.504,0.61,1.083,0.0,0.61,1.083
-16.370681060283776,16.500421331481327,-177.6902212496173,179.27551218795952,0.013,0.042,1.02,-0.443,0.763,1.099,0.0,0.763,1.099
-17.516473998713025,17.65724910816452,-177.61564272375836,179.27103349536407,0.013,0.043,1.019,-0.534,0.626,1.114,0.0,0.626,1.114
-18.69248669096589,18.845840244237472,-177.54888049882413,179.34712107426566,0.011,0.044,1.016,-0.626,0.687,1.19,0.0,0.687,1.19
-19.899669938403946,20.065490681200583,-177.6470711730856,179.44888532730482,0.009,0.041,1.016,-0.626,0.534,1.205,0.0,0.534,1.205
-21.145807683577395,21.32491553588962,-177.67653113355524,179.51888671417143,0.008,0.041,1.016,-0.626,0.458,1.16,0.0,0.458,1.16
-22.41779173379662,22.609097228367755,-177.76419627525235,179.50040368086346,0.009,0.039,1.016,-0.656,0.198,1.328,0.0,0.198,1.328
-23.718230576285187,23.920617200344243,-177.8721999272746,179.45616430790557,0.01,0.037,1.018,-0.595,0.259,1.297,0.0,0.259,1.297
-25.04887150367839,25.260698633112,-178.062009833567,179.44289424302866,0.01,0.033,1.018,-0.687,0.305,1.19,0.0,0.305,1.19
-26.404746974093552,26.625260469383992,-178.1176701188573,179.359663256762,0.012,0.033,1.017,-0.534,0.351,1.16,0.0,0.351,1.16
-27.785347651258135,28.01518863043621,-178.09628792898368,179.3351561840659,0.012,0.034,1.018,-0.473,0.275,1.053,0.0,0.275,1.053
-29.23255655836062,29.47370232978107,-178.01672061735232,179.36889634929804,0.011,0.036,1.022,-0.443,0.259,1.007,-8.368,0.259,1.007
-30.70375661550027,30.95697811946593,-177.91007530321747,179.33839173600973,0.012,0.038,1.019,-0.366,0.259,0.961,-8.903,0.259,0.961
-32.205684065667796,32.47344359900713,-177.757017247242,179.36774244706118,0.011,0.041,1.017,-0.473,0.244,0.885,-8.19,0.244,0.885
-33.739403092597314,34.023146508706056,-177.63402123163976,179.37697639610204,0.011,0.043,1.018,-0.412,0.305,0.916,-7.834,0.305,0.916
-35.30222487988914,35.602205620788816,-177.48270441725893,179.26264564064155,0.014,0.046,1.02,-0.504,0.153,0.931,-8.547,0.153,0.931
-36.909014758969725,37.22571116780262,-177.47308644899988,179.26665874208248,0.013,0.045,1.018,-0.549,0.198,1.144,-7.656,0.198,1.144
-38.54631323835488,38.876921976809115,-177.5914249091077,179.19024142187888,0.015,0.042,1.02,-0.717,0.229,1.114,-8.368,0.229,1.114
-40.20802295966254,40.54709045428607,-177.90043040010852,179.08804168736432,0.017,0.035,1.019,-0.793,0.32,1.16,-9.971,0.32,1.16
-41.89445086546749,42.242133107701065,-178.06792880570595,179.13433961899892,0.015,0.033,1.016,-0.732,0.366,1.129,-9.615,0.366,1.129
-43.606941081650994,43.96669010885577,-177.96332732624649,179.1887901973971,0.014,0.037,1.018,-0.656,0.549,1.114,-8.012,0.549,1.114
-45.34164501132874,45.71294123799825,-178.01334111008805,179.24552956930808,0.013,0.035,1.02,-0.58,0.778,1.083,-9.615,0.778,1.083
-47.097351499223734,47.48238921513942,-177.9512217918164,179.30232701654984,0.012,0.037,1.021,-0.504,0.748,1.114,-8.903,0.748,1.114
-48.87047731722237,49.272913686361726,-177.85412704720875,179.43719846608536,0.009,0.039,1.021,-0.427,0.717,1.099,-8.903,0.717,1.099
