176.6174706722327,-89.51124842094036,0.036267392735538806,34.93213188742992,0.016,0.047,1.004,-0.549,0.275,0.961,0.008785,-0.008381583,-177.31978525730298,89.08699789027408
174.72336661403256,-88.55995734464082,71.24351018807374,-22.688011598062673,0.017,0.048,1.006,-0.641,0.244,1.068,0.007562,-0.009786147,-177.2682786131384,89.03187396522948
172.0305172130382,-87.20794297637755,99.68912964954181,-45.734911402762826,0.017,0.047,1.008,-0.687,0.366,0.992,0.007402,-0.010488429,-177.3304056192452,89.03379448722491
168.59195246927334,-85.48154133150585,111.0657946778788,-54.95310226419369,0.017,0.047,1.009,-0.626,0.244,0.992,0.00749,-0.009557142,-177.33304758123418,89.03475189394672
164.43454121508967,-83.39147109262913,115.61014646452176,-58.57023510549362,0.015,0.047,1.013,-0.687,0.259,1.16,0.007956,-0.010488429,-177.34356338042218,89.15165536081224
159.6953410547182,-81.0072973445205,117.49234528857289,-60.01608528741217,0.015,0.049,1.015,-0.58,0.275,1.099,0.007571,-0.008854859999999999,-177.2361441352963,89.15332673379169
154.46836902848423,-78.38236592556605,118.14536809148129,-60.6288213127214,0.016,0.046,1.014,-0.671,0.275,0.992,0.007494,-0.010244157,-177.4025655267714,89.09600036174115
148.86649017673147,-75.56915759523079,118.474237853603,-60.90781112674938,0.017,0.048,1.014,-0.671,0.244,0.992,0.007404,-0.010244157,-177.28979840649026,89.03951060990144
142.97603496884113,-72.60989270636344,118.5735253981572,-60.98604716021565,0.016,0.047,1.013,-0.702,0.275,0.946,0.007398,-0.010717434,-177.34356338042218,89.09510811084141
136.88681355444913,-69.55436018087087,118.64871511604484,-61.08579637956198,0.018,0.048,1.012,-0.549,0.32,0.992,0.007419,-0.008381583,-177.28445028338723,88.9810133108209
130.67096546174184,-66.42893142179287,118.64017991486106,-61.02231071552055,0.015,0.047,1.015,-0.702,0.259,1.129,0.007458,-0.010717434,-177.34879026551295,89.15332673379169
124.39278385942961,-63.27211043391555,118.63990129667414,-60.997917585540065,0.015,0.047,1.013,-0.702,0.29,1.129,0.007614,-0.010717434,-177.34356338042218,89.15165536081224
118.13291824989948,-60.12735937876137,118.63978852361308,-61.02209176878344,0.016,0.047,1.013,-0.748,0.229,1.129,0.007436,-0.011419716,-177.34356338042218,89.09510811084141
111.95256932356168,-57.01961713481183,118.70420055502427,-61.030689730260306,0.016,0.049,1.015,-0.626,0.275,1.129,0.007422,-0.009557142,-177.2361441352963,89.09689085494823
105.89157812273571,-53.96882274205061,118.72996814964532,-61.00026671652979,0.015,0.049,1.015,-0.565,0.29,1.053,0.007417,-0.008625854999999998,-177.2361441352963,89.15332673379169
99.98342313897658,-50.99969788873481,118.70648224355881,-61.0219569568653,0.016,0.048,1.015,-0.58,0.336,1.068,0.007416,-0.008854859999999999,-177.29246458207103,89.09689085494823
94.2597194501518,-48.12654004005691,118.69548786387378,-61.06392905266883,0.017,0.048,1.016,-0.656,0.29,1.083,0.007419,-0.010015152,-177.29512552097447,89.04140098539337
88.73963533286799,-45.347240531640864,118.72811205966094,-61.014061779451865,0.015,0.049,1.014,-0.641,0.32,1.099,0.007532,-0.009786147,-177.23342267030816,89.15249187127007
83.43908638939584,-42.68522608963279,118.74279798987695,-61.062473869397365,0.017,0.049,1.013,-0.641,0.29,1.022,0.007492,-0.009786147,-177.23069584477017,89.0385626237686
78.36399797452988,-40.13650176562295,118.74540232880183,-61.08070559809883,0.017,0.049,1.015,-0.656,0.214,0.992,0.007585,-0.010015152,-177.2361441352963,89.0404567286057
73.52558071967786,-37.704804221863164,118.71746020931457,-61.05574267113403,0.016,0.048,1.012,-0.671,0.244,1.022,0.007456,-0.010244157,-177.28445028338723,89.0942140970402
68.93117544958481,-35.39401619397819,118.73690401259343,-61.044685716196526,0.016,0.049,1.014,-0.58,0.244,1.129,0.007473,-0.008854859999999999,-177.23342267030816,89.09600036174115
64.5706774384628,-33.20451332521869,118.6738955927681,-61.03918992014315,0.016,0.047,1.016,-0.626,0.366,1.083,0.007431,-0.009557142,-177.35139600770066,89.09777959565098
60.44796511653634,-31.134417691855752,118.64869086344905,-61.03699505057374,0.016,0.047,1.016,-0.656,0.29,1.068,0.007431,-0.010015152,-177.35139600770066,89.09777959565098
56.55921119556166,-29.18009629982577,118.66601891622713,-61.03399940369945,0.016,0.048,1.02,-0.595,0.183,1.068,0.007458,-0.009083865,-177.30571721694403,89.1013171364732
52.902828842223215,-27.33519271202102,118.74185295515153,-60.99959672047454,0.015,0.05,1.019,-0.565,0.29,1.083,0.007431,-0.008625854999999998,-177.19088161974656,89.1566498015205
49.454943189155074,-25.601021914801322,118.73852627008463,-61.01956127727343,0.016,0.049,1.019,-0.626,0.351,1.083,0.007557,-0.009557142,-177.24697670441194,89.10043535431106
46.21989484004371,-23.97198351409199,118.77416313674937,-61.02861140271897,0.016,0.05,1.017,-0.61,0.29,1.099,0.007428,-0.00931287,-177.1853661681419,89.09866658901731
43.17270216862636,-22.4394325846268,118.68723754385246,-60.99843581824674,0.015,0.047,1.017,-0.656,0.305,1.099,0.007421,-0.010015152,-177.35399663645015,89.15499153446532
40.32302727537609,-21.006177232288266,118.72154980720494,-61.0206941039446,0.016,0.049,1.016,-0.641,0.275,1.099,0.007423,-0.009786147,-177.23886025551397,89.09777959565098
37.63513764518055,-19.661794543281772,118.60321778541848,-61.030666867579754,0.016,0.045,1.014,-0.61,0.229,1.007,0.007549,-0.00931287,-177.45895669386877,89.09600036174115
35.128826497711486,-18.40265780180316,118.652593336894,-61.03305635134161,0.016,0.048,1.017,-0.549,0.229,1.038,0.007467,-0.008381583,-177.29778123860217,89.09866658901731
32.78752865691234,-17.22072272517036,118.70768994690766,-61.000716157077804,0.015,0.049,1.016,-0.687,0.229,1.038,0.007445,-0.010488429,-177.23886025551397,89.15415995324165
30.59524241859691,-16.117836738674967,118.72810238062043,-61.02107593988122,0.016,0.049,1.017,-0.671,0.229,1.068,0.007558,-0.010244157,-177.24157104667867,89.09866658901731
28.53867326899052,-15.090857559257344,118.66725929302831,-61.0624510163898,0.017,0.047,1.018,-0.58,0.198,1.038,0.007442,-0.008854859999999999,-177.3565921667877,89.04328393515863
26.62169337718177,-14.127833079823361,118.67979799996868,-61.04630091323923,0.016,0.048,1.016,-0.671,0.259,1.068,0.00742,-0.010244157,-177.29512552097447,89.09777959565098
24.835127517117684,-13.236029137753306,118.7185698600806,-61.10749059316789,0.018,0.049,1.016,-0.732,0.336,1.083,0.007424,-0.011175444,-177.23886025551397,88.98502423155841
23.16259432367832,-12.399229185878085,118.70032343349938,-61.09814106983235,0.017,0.048,1.016,-0.641,0.32,1.144,0.007459,-0.009786147,-177.29512552097447,89.04140098539337
21.600743014701294,-11.617865148848225,118.68984186969935,-61.09327497632714,0.017,0.048,1.018,-0.626,0.244,1.068,0.007443,-0.009557142,-177.30043175029542,89.04328393515863
20.147215275800676,-10.892582660455687,118.72096440691959,-61.125686398106154,0.018,0.049,1.017,-0.656,0.229,1.099,0.007417,-0.010015152,-177.24157104667867,88.98602203344608
18.764283116303147,-10.194824263084115,118.6628451565041,-61.03626996201085,0.015,0.047,1.019,-0.58,0.275,1.114,0.008763,-0.008854859999999999,-177.3591826136808,89.1566498015205
17.478722637909954,-9.559699677523497,118.67485056902632,-61.136044058600945,0.019,0.048,1.018,-0.595,0.244,1.053,0.007828,-0.009083865,-177.30043175029542,88.93075377003329
16.267752707227288,-8.953560761158016,118.61378056350387,-61.0752040889648,0.016,0.046,1.017,-0.595,0.275,1.038,0.008087,-0.009083865,-177.41021713270027,89.09866658901731
15.11786403112336,-8.370043707275187,118.65680415268949,-61.017074275208564,0.015,0.048,1.017,-0.626,0.198,1.038,0.010288,-0.009557142,-177.29778123860217,89.15499153446532
14.047485019683506,-7.826757035970701,118.74312660968313,-61.02814537993686,0.016,0.05,1.016,-0.61,0.29,1.038,0.009358,-0.00931287,-177.18260031909617,89.09777959565098
13.045540792422145,-7.3263031595049455,118.77931802303877,-61.10082800983008,0.018,0.05,1.015,-0.626,0.275,1.068,0.009208,-0.009557142,-177.17982903328178,88.98402446417617
12.0992736425342,-6.849586222909096,118.7246153864736,-61.061651257503,0.016,0.048,1.016,-0.641,0.214,1.053,0.009327,-0.009786147,-177.29512552097447,89.09777959565098
11.214900559988678,-6.40398451865012,118.70592852300472,-61.047047116685064,0.016,0.048,1.014,-0.671,0.229,1.053,0.009417,-0.010244157,-177.28979840649026,89.09600036174115
10.386798996809716,-5.98667546318633,118.70166385927575,-61.04228035678513,0.016,0.048,1.012,-0.626,0.168,1.099,0.009778,-0.009557142,-177.28445028338723,89.0942140970402
9.625421345427583,-5.598928011594765,118.7594114112822,-61.03769322373246,0.016,0.05,1.017,-0.61,0.336,1.129,0.009243,-0.00931287,-177.1853661681419,89.09866658901731
8.910708721445275,-5.239148854150116,118.71825085142197,-61.0369299862345,0.016,0.048,1.015,-0.626,0.229,1.083,0.009146,-0.009557142,-177.29246458207103,89.09689085494823
8.247465103215148,-4.917936685793293,118.69859858300853,-61.136936871312884,0.019,0.048,1.017,-0.595,0.244,1.083,0.009086,-0.009083865,-177.29778123860217,88.92970264083839
7.635722765279041,-4.602795159290309,118.72446250775857,-61.04176695225052,0.015,0.049,1.017,-0.61,0.229,1.053,0.009207,-0.00931287,-177.24157104667867,89.15499153446532
7.063156380328053,-4.3056629750840045,118.70587261889041,-60.97130696871482,0.014,0.048,1.014,-0.58,0.153,1.114,0.009413,-0.008854859999999999,-177.28979840649026,89.208985028732
6.460615827029272,-3.9981375467247062,118.69359871583086,-60.9754889572084,0.015,0.048,1.017,-0.671,0.32,1.038,0.019911,-0.010244157,-177.29778123860217,89.15499153446532
5.942662064027559,-3.7447376526498175,118.661270293155,-61.047044442714096,0.017,0.047,1.013,-0.595,0.259,1.053,0.008577,-0.009083865,-177.34356338042218,89.0385626237686
5.471025207018386,-3.509423661823206,118.65306247447754,-61.043353887532504,0.016,0.047,1.01,-0.656,0.214,1.083,0.008749,-0.010015152,-177.3356843229309,89.09242075979499
5.0378373702967565,-3.295733475898146,118.60353845560735,-61.03759525601738,0.016,0.046,1.018,-0.641,0.305,1.129,0.008158,-0.009786147,-177.41275766671464,89.09955184019488
4.646116841736983,-3.1089590119188415,118.62367307913466,-61.10520555826368,0.018,0.047,1.014,-0.671,0.366,1.038,0.00846,-0.010244157,-177.34617939480168,88.98302272548672
4.289079477662824,-2.934450171412891,118.6301596321552,-61.09779236904151,0.017,0.047,1.015,-0.717,0.32,1.129,0.008094,-0.010946438999999999,-177.34879026551295,89.0404567286057
3.966182216634138,-2.770324785300545,118.66336586692258,-61.05990347863646,0.016,0.048,1.017,-0.595,0.275,1.129,0.008048,-0.009083865,-177.29778123860217,89.09866658901731
3.6701666041632564,-2.624060419220328,118.67824258174821,-61.079105838161624,0.017,0.048,1.016,-0.58,0.305,1.022,0.008033,-0.008854859999999999,-177.29512552097447,89.04140098539337
3.3934800829778737,-2.4852071837643166,118.65043446382248,-61.05295947053635,0.016,0.047,1.016,-0.504,0.305,1.083,0.008111,-0.007694568,-177.35139600770066,89.09777959565098
3.146817041153554,-2.3573170590264,118.70357633206663,-61.041439940653326,0.016,0.049,1.018,-0.641,0.259,1.083,0.008057,-0.009786147,-177.24427652444638,89.09955184019488
2.9150492440111577,-2.2350412419492613,118.69592265109463,-61.00457149761007,0.015,0.048,1.015,-0.58,0.168,1.022,0.008225,-0.008854859999999999,-177.29246458207103,89.15332673379169
2.6998464469589862,-2.1257095796230914,118.69126630627562,-61.023149844466936,0.016,0.048,1.016,-0.534,0.214,1.129,0.008415,-0.008152578,-177.29512552097447,89.09777959565098
2.5001336076296923,-2.028438775594296,118.68780140437796,-61.063842817667556,0.017,0.048,1.017,-0.702,0.214,1.129,0.008485,-0.010717434,-177.29778123860217,89.04234338575475
2.3080750195333053,-1.9389861514222702,118.61439082469701,-61.07842783084982,0.017,0.046,1.02,-0.717,0.275,1.068,0.008095,-0.010946438999999999,-177.41782382080783,89.04515950286176
2.13539465745248,-1.852461309522937,118.62488558336169,-61.052694336250234,0.016,0.047,1.016,-0.671,0.183,1.038,0.008088,-0.010244157,-177.35139600770066,89.09777959565098
1.980210224368733,-1.7725968710243052,118.66445078761662,-61.04292901125183,0.016,0.048,1.015,-0.504,0.29,0.946,0.008024,-0.007694568,-177.29246458207103,89.09689085494823
1.8322679229008259,-1.7067946748550185,118.6449112773221,-61.106145835954365,0.018,0.047,1.016,-0.641,0.229,1.083,0.00803,-0.009786147,-177.35139600770066,88.98502423155841
1.6972992454410303,-1.6326426895086996,118.66767481542465,-61.02895524706752,0.015,0.048,1.018,-0.595,0.198,1.129,0.008434,-0.009083865,-177.30043175029542,89.15582148228914
1.5652573666869216,-1.572664851598958,118.60938521204466,-61.065598161704756,0.017,0.046,1.018,-0.61,0.275,0.946,0.008084,-0.00931287,-177.41275766671464,89.04328393515863
1.443342389419172,-1.5172639778803614,118.58911730960502,-61.08138592683827,0.017,0.046,1.016,-0.687,0.259,1.022,0.008059,-0.010488429,-177.4076716078552,89.04140098539337
1.3423339969582742,-1.4658450541036387,118.68067649642931,-61.08713780995012,0.017,0.049,1.017,-0.565,0.214,1.114,0.008057,-0.008625854999999998,-177.24157104667867,89.04234338575475
1.2494234765648002,-1.4184196131569422,118.7238245365571,-61.091705536861625,0.017,0.049,1.013,-0.58,0.244,0.977,0.008062,-0.008854859999999999,-177.23069584477017,89.0385626237686
1.1579569526030014,-1.3780222735354357,118.69765648254528,-61.123860106822185,0.018,0.048,1.019,-0.549,0.305,1.053,0.00808,-0.008381583,-177.3030770713355,88.98801176387424
1.0723276079680204,-1.3320361576446658,118.6887732754027,-61.06979742337053,0.016,0.048,1.018,-0.595,0.305,1.083,0.00833,-0.009083865,-177.30043175029542,89.09955184019488
1.0007417428092538,-1.2810829756043915,118.75424962409913,-60.98111319686184,0.014,0.05,1.017,-0.778,0.29,1.083,0.008416,-0.011877726,-177.1853661681419,89.21131811331004
0.927270952475908,-1.2465177661712374,118.71299864937376,-61.04702489887675,0.017,0.048,1.017,-0.656,0.29,1.083,0.008102,-0.010015152,-177.29778123860217,89.04234338575475
0.8676394594799319,-1.2146384398876364,118.76560635176655,-61.073955877935475,0.017,0.05,1.016,-0.671,0.275,1.038,0.008033,-0.010244157,-177.18260031909617,89.04140098539337
0.8041202650776142,-1.1809678864326685,118.7191326794017,-61.05090558749329,0.016,0.048,1.016,-0.702,0.183,1.007,0.008059,-0.010717434,-177.29512552097447,89.09777959565098
0.749068712237289,-1.1496704009381915,118.73267894801798,-61.041150292570606,0.016,0.049,1.017,-0.641,0.244,1.114,0.008046,-0.009786147,-177.24157104667867,89.09866658901731
0.6904170200449471,-1.1207877771972647,118.67533613256968,-61.03884862841852,0.016,0.047,1.014,-0.565,0.229,1.068,0.00806,-0.008625854999999998,-177.34617939480168,89.09600036174115
0.63541374986562,-1.0897066618868507,118.64926510997553,-61.00302912038145,0.015,0.047,1.016,-0.641,0.29,1.16,0.008108,-0.009786147,-177.35139600770066,89.15415995324165
0.5954198021449599,-1.056388453145459,118.73515094970682,-60.953478283266634,0.014,0.05,1.019,-0.519,0.275,1.083,0.008242,-0.007923573,-177.19088161974656,89.21286587253068
0.5551700452973023,-1.0339512626566432,118.73746901786787,-61.001645990055536,0.016,0.049,1.018,-0.519,0.29,1.083,0.008029,-0.007923573,-177.24427652444638,89.09955184019488
0.5181556408302299,-1.0051525943877238,118.74164371653944,-60.954323506261076,0.014,0.049,1.016,-0.565,0.198,1.16,0.008039,-0.008625854999999998,-177.23886025551397,89.21054194905538
0.4788419650738831,-0.9901726361081131,118.70477938794876,-61.035185183885424,0.017,0.048,1.019,-0.641,0.214,0.961,0.008138,-0.009786147,-177.3030770713355,89.04422263905231
0.4387542082759808,-0.9663181816420661,118.69161647668608,-61.00056564161133,0.015,0.048,1.018,-0.641,0.275,0.977,0.009255,-0.009786147,-177.30043175029542,89.15582148228914
0.38684697957194203,-0.9430646456833358,118.6495331942853,-61.01941769173423,0.016,0.047,1.02,-0.702,0.244,1.053,0.01227,-0.010717434,-177.36176799203844,89.1013171364732
0.356922611910619,-0.9260902104972075,118.71464346945649,-61.03176041969299,0.016,0.049,1.011,-0.565,0.259,1.099,0.009906,-0.008625854999999998,-177.22522604861632,89.09331831510809
0.33507794899665555,-0.9112391609215678,118.77125716576288,-61.03561933479281,0.016,0.05,1.013,-0.671,0.351,1.068,0.009315,-0.010244157,-177.17427008715126,89.09510811084141
0.31092131190433747,-0.8976973065672951,118.7584159408699,-61.03663127528823,0.016,0.049,1.014,-0.595,0.29,1.16,0.009171,-0.009083865,-177.23342267030816,89.09600036174115
0.2836874414311694,-0.8850082319748935,118.71306656262118,-61.03490698282988,0.016,0.048,1.018,-0.732,0.259,1.144,0.009119,-0.011175444,-177.30043175029542,89.09955184019488
0.2616352264591626,-0.8727324840695587,118.72700724083079,-61.03368668287847,0.016,0.049,1.019,-0.58,0.259,1.022,0.009419,-0.008854859999999999,-177.24697670441194,89.10043535431106
0.2342399654184817,-0.8621679386221359,118.73257461554519,-61.066912893952654,0.017,0.049,1.019,-0.595,0.397,1.083,0.01163,-0.009083865,-177.24697670441194,89.04422263905231
0.217450280074587,-0.8521017927723307,118.74621796954224,-61.05022165459562,0.016,0.049,1.012,-0.58,0.259,1.038,0.009512,-0.008854859999999999,-177.22796364284085,89.0942140970402
0.19784543079484251,-0.8474629395138606,118.70979038102719,-61.07466648266271,0.017,0.048,1.017,-0.504,0.29,1.022,0.009118,-0.007694568,-177.29778123860217,89.04234338575475
0.18387773747414826,-0.8430837277578433,118.72894017935204,-61.084446887338956,0.017,0.049,1.017,-0.595,0.244,1.068,0.009177,-0.009083865,-177.24157104667867,89.04234338575475
0.16675169697811043,-0.8303514369592193,118.70446645426821,-61.021260456694684,0.015,0.048,1.016,-0.61,0.397,1.099,0.009209,-0.00931287,-177.29512552097447,89.15415995324165
0.14664300303792288,-0.8273406322077363,118.65935367039462,-61.063084536554115,0.017,0.047,1.017,-0.626,0.244,1.083,0.009137,-0.009557142,-177.35399663645015,89.04234338575475
0.12828769335496304,-0.8289517776076707,118.64443472650723,-61.11480711435496,0.018,0.047,1.015,-0.58,0.214,1.144,0.009199,-0.008854859999999999,-177.34879026551295,88.98402446417617
0.11102100337726029,-0.8259182491150625,118.6400252658757,-61.10219641462118,0.017,0.047,1.014,-0.717,0.351,1.053,0.009361,-0.010946438999999999,-177.34617939480168,89.03951060990144
0.09478816031014503,-0.8187962808830633,118.6304689571615,-61.06060371474998,0.016,0.047,1.019,-0.565,0.244,1.068,0.009153,-0.008625854999999998,-177.3591826136808,89.10043535431106
